
Micro-F1: 0.937205, 0.936747, 0.933799, 0.928016, 0.922595, 0.914024, 0.895278

Macro-F1: 0.936860, 0.935657, 0.932891, 0.928144, 0.922031, 0.912894, 0.893861
Micro-F1: 0.935839, 0.934674, 0.932133, 0.927275, 0.921342, 0.912409, 0.894625

Macro-F1: 0.935087, 0.935065, 0.931616, 0.926879, 0.921298, 0.912426, 0.893579
Micro-F1: 0.934130, 0.934193, 0.930942, 0.926048, 0.920683, 0.912004, 0.894609

Macro-F1: 0.934616, 0.934868, 0.932231, 0.927785, 0.922456, 0.914129, 0.895860
Micro-F1: 0.933866, 0.934193, 0.931646, 0.927131, 0.921925, 0.913795, 0.896743

Macro-F1: 0.936391, 0.935611, 0.932884, 0.928346, 0.922679, 0.914234, 0.895885
Micro-F1: 0.935528, 0.934922, 0.932298, 0.927710, 0.922157, 0.913874, 0.896894

Macro-F1: 0.935760, 0.935406, 0.932438, 0.927939, 0.922123, 0.913762, 0.894952
Micro-F1: 0.934938, 0.934666, 0.931869, 0.927302, 0.921587, 0.913410, 0.896034

Macro-F1: 0.934603, 0.934648, 0.932162, 0.927998, 0.922397, 0.913699, 0.895091
Micro-F1: 0.933851, 0.934014, 0.931625, 0.927349, 0.921853, 0.913325, 0.896235

Macro-F1: 0.936423, 0.935968, 0.932654, 0.928141, 0.923631, 0.916494, 0.897134
Micro-F1: 0.935543, 0.935171, 0.931957, 0.927345, 0.922992, 0.916015, 0.898099

Macro-F1: 0.935767, 0.935066, 0.932394, 0.927629, 0.923315, 0.916372, 0.896663
Micro-F1: 0.934798, 0.934216, 0.931667, 0.926848, 0.922629, 0.915806, 0.897584

Macro-F1: 0.935770, 0.935088, 0.931977, 0.927291, 0.923117, 0.916145, 0.896803
Micro-F1: 0.934752, 0.934231, 0.931222, 0.926479, 0.922415, 0.915570, 0.897760

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
Micro-F1: 0.937376, 0.936995, 0.934741, 0.930377, 0.925269, 0.917944, 0.898500

Macro-F1: 0.935372, 0.934422, 0.932368, 0.928572, 0.923541, 0.914598, 0.892719
Micro-F1: 0.934503, 0.933525, 0.931630, 0.927764, 0.922943, 0.914155, 0.893731

Macro-F1: 0.937511, 0.937183, 0.934189, 0.929884, 0.925309, 0.917476, 0.897562
Micro-F1: 0.936553, 0.936281, 0.933478, 0.929064, 0.924624, 0.916911, 0.898463

Macro-F1: 0.937035, 0.936642, 0.934116, 0.929764, 0.924345, 0.916298, 0.895815
Micro-F1: 0.936242, 0.935846, 0.933525, 0.929022, 0.923720, 0.915861, 0.896702

Macro-F1: 0.938329, 0.937914, 0.935497, 0.931174, 0.925832, 0.918453, 0.897593
